time,norm,mean_x,mean_y,mean_z,mean_r,kinetic_energy,potential_energy,total_energy,captured_probability,reflected_probability,transmitted_probability
0.23,0.9525334086074471,-23.702138268650497,2.0117703374484226e-15,2.2738734682623723e-15,24.046012877617567,0.32520964177630407,-0.04564247017606878,0.2795671716002353,1.7337826193657556e-10,0.5860324622824342,0.3665009461516346
0.24,0.9512870452449244,-23.67160905963386,2.0607792563877113e-15,2.3947071046958404e-15,24.015016417356417,0.32488857337141014,-0.04557878009607472,0.27930979327533545,2.0653447974979977e-10,0.5857603229180206,0.36552672212036935
0.25,0.9500736533460044,-23.642100281434697,2.0567095108327243e-15,2.499041542700547e-15,23.9850501644727,0.32457650100238455,-0.0455163162044499,0.27906018479793465,2.4426174697539117e-10,0.5855201204233683,0.3645535326783742
0.26,0.9488913376328016,-23.613551825309372,2.1563854071103287e-15,2.4951076084222053e-15,23.956053475898642,0.3242728531344261,-0.04545501067003632,0.2788178424643898,2.86945029267427e-10,0.5853099559124691,0.3635813814333873
0.27,0.947738353379964,-23.58590843946832,2.227069272107233e-15,2.558116268236779e-15,23.927970607228154,0.32397710481211006,-0.04539480094618425,0.2785823038659258,3.349804696683831e-10,0.5851280812071172,0.36261027183786626
0.28,0.9466130911575986,-23.559119229440046,2.3332218277538426e-15,2.569066955310941e-15,23.900750208916378,0.32368877292715376,-0.045335629244158626,0.27835314368299513,3.8877473483944734e-10,0.5849728835729748,0.361640207195849
0.29,0.945514063446344,-23.533137220571508,2.303032041167598e-15,2.6489882071980493e-15,23.8743448851197,0.3234074120661211,-0.04527744207019501,0.2781299699959261,4.487443715274178e-10,0.5848428723277496,0.3606711906698501
0.3,0.9444398928559996,-23.507918973643697,2.480231313242167e-15,2.740907067787892e-15,23.84871080608389,0.32313261085471184,-0.0452201898171942,0.2779124210375176,5.153151752387418e-10,0.5847366670529656,0.35970322528771875
0.31,0.9433893017229318,-23.483424246069127,2.4585907391598437e-15,2.8265970397498403e-15,23.82380736648694,0.322863988728911,-0.04516382640349751,0.27770016232541345,5.889215726244995e-10,0.5846529871846096,0.3587363139494006
0.32,0.9423611028973414,-23.459615692352134,2.57132703375738e-15,2.9087771756487857e-15,23.799596883366906,0.322601193074426,-0.045108308952375845,0.27749288412205014,6.700060186854941e-10,0.5845906427937784,0.357770459433557
0.33,0.9413541915609235,-23.436458598488546,2.6028674471485906e-15,2.9827159516005885e-15,23.77604432826896,0.3223438966849956,-0.04505359750684686,0.27729029917814874,7.590184095689175e-10,0.5845485263979001,0.356805664404005
0.34,0.940367537939811,-23.413920645802833,2.566588072826067e-15,3.0954216283665836e-15,23.753117089073047,0.3220917954977189,-0.04499965477524781,0.27709214072247107,8.564155114475193e-10,0.5845256056674432,0.3558419314159522
0.35000000000000003,0.9394001807978807,-23.391971700400273,2.697399499253352e-15,3.0410259204393817e-15,23.7307847576492,0.3218446065698277,-0.044946445903666615,0.27689816066616113,9.626604057475406e-10,0.5845209169132115,0.3548792629220089
0.36,0.9384512216123233,-23.370583624977275,2.6799855328453314e-15,3.1470462368063566e-15,23.709018940057046,0.321602066266546,-0.044893938271898165,0.27670812799464783,1.078221950784893e-09,0.58453355925614,0.3539176612779614
0.37,0.9375198193474595,-23.34973011020504,2.775617394066475e-15,3.0890428895579808e-15,23.687793086482046,0.3213639286340515,-0.044842101310065836,0.27652182732398567,1.203574259727998e-09,0.5845626893955836,0.35295712874830165
0.38,0.9366051857546094,-23.329386523297515,2.859371835200797e-15,3.1443322918163072e-15,23.66708233849993,0.32112996393522475,-0.04479090633344579,0.27633905760177896,1.3391961946646041e-09,0.5846075169039043,0.35199766751150907
0.39,0.9357065811357761,-23.309529771707457,2.962201023802905e-15,3.1655764445653403e-15,23.646863391596405,0.3208999573289589,-0.04474032639336796,0.2761596309355909,1.485570876457916e-09,0.5846672999851209,0.35103927966508414
